name,team,position,next_opponent,fixture,predicted_points,now_cost,points_per_game,form,expected_goals,minutes,assists,goals_scored,yellow_cards,red_cards,saves_per_90,total_points,clean_sheets,opponent_difficulty,is_home,chance_of_playing_this_round,player_code,web_name,display_name,image_url_primary,image_url_secondary,image_url_tertiary
Kendry Páez Andrade,Chelsea,MID,Man Utd,Chelsea (A) vs Man Utd,0.0,4.5,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,0.0,611134,Paez,Kendry Páez Andrade,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p611134.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p611134.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_611134.png
Dário Luís Essugo,Chelsea,MID,Man Utd,Chelsea (A) vs Man Utd,0.0,4.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,0.0,491007,D.Essugo,Dário Luís Essugo,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p491007.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p491007.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_491007.png
Mykhailo Mudryk,Chelsea,MID,Man Utd,Chelsea (A) vs Man Utd,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,0.0,465920,Mudryk,Mykhailo Mudryk,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p465920.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p465920.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_465920.png
Christopher Nkunku,Chelsea,MID,Man Utd,Chelsea (A) vs Man Utd,0.0,5.9,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,0.0,213198,Nkunku,Christopher Nkunku,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p213198.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p213198.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_213198.png
Kaelan Casey,West Ham,DEF,Crystal Palace,West Ham (H) vs Crystal Palace,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,0.0,518438,Casey,Kaelan Casey,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p518438.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p518438.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_518438.png
Pervis Estupiñán Tenorio,Brighton,DEF,Spurs,Brighton (H) vs Spurs,0.0,4.5,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,0.0,204214,Estupiñan,Pervis Estupiñán Tenorio,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p204214.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p204214.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_204214.png
Jakub Kiwior,Arsenal,DEF,Man City,Arsenal (H) vs Man City,0.0,5.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,True,0.0,440854,Kiwior,Jakub Kiwior,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p440854.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p440854.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_440854.png
Bastien Meupiyou Menadjou,Wolves,DEF,Leeds,Wolves (H) vs Leeds,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,4,True,0.0,560248,Meupiyou,Bastien Meupiyou Menadjou,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p560248.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p560248.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_560248.png
Matheus França de Oliveira,Crystal Palace,MID,West Ham,Crystal Palace (A) vs West Ham,0.0,4.5,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,0.0,536694,M.França,Matheus França de Oliveira,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p536694.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p536694.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_536694.png
Dominic Solanke-Mitchell,Spurs,FWD,Brighton,Spurs (A) vs Brighton,0.0,7.2,1.0,0.3,0.012,31,0,0,0,0,0.0,2,0,3,False,0.0,154566,Solanke,Dominic Solanke-Mitchell,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p154566.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p154566.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_154566.png
Eiran Cashin,Brighton,DEF,Spurs,Brighton (H) vs Spurs,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,0.0,439135,Cashin,Eiran Cashin,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p439135.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p439135.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_439135.png
Will Lankshear,Spurs,FWD,Brighton,Spurs (A) vs Brighton,0.0,4.5,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,0.0,552427,Lankshear,Will Lankshear,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p552427.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p552427.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_552427.png
Malcolm Ebiowei,Crystal Palace,MID,West Ham,Crystal Palace (A) vs West Ham,0.0,4.5,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,0.0,450535,Ebiowei,Malcolm Ebiowei,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p450535.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p450535.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_450535.png
Filip Marschall,Aston Villa,GKP,Sunderland,Aston Villa (A) vs Sunderland,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,4,False,0.0,462381,Marschall,Filip Marschall,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p462381.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p462381.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_462381.png
Pedro Cardoso de Lima,Wolves,DEF,Leeds,Wolves (H) vs Leeds,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,4,True,0.0,641221,Pedro Lima,Pedro Cardoso de Lima,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p641221.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p641221.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_641221.png
Adam Wharton,Crystal Palace,MID,West Ham,Crystal Palace (A) vs West Ham,0.0,5.0,2.0,1.0,0.0,226,0,0,0,0,0.0,6,1,3,False,0.0,496221,Wharton,Adam Wharton,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p496221.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p496221.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_496221.png
Cheick Doucouré,Crystal Palace,MID,West Ham,Crystal Palace (A) vs West Ham,0.0,4.9,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,0.0,438464,Doucouré,Cheick Doucouré,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p438464.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p438464.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_438464.png
Wes Foderingham,West Ham,GKP,Crystal Palace,West Ham (H) vs Crystal Palace,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,0.0,82143,Foderingham,Wes Foderingham,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p82143.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p82143.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_82143.png
Mamadou Sarr,Chelsea,DEF,Man Utd,Chelsea (A) vs Man Utd,0.0,4.5,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,0.0,574458,M.Sarr,Mamadou Sarr,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p574458.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p574458.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_574458.png
Ismaïla Sarr,Crystal Palace,MID,West Ham,Crystal Palace (A) vs West Ham,0.0,6.5,6.0,5.0,0.12,270,0,2,1,0,0.0,18,2,3,False,0.0,232185,Sarr,Ismaïla Sarr,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p232185.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p232185.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_232185.png
Levi Samuels Colwill,Chelsea,DEF,Man Utd,Chelsea (A) vs Man Utd,0.0,4.8,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,0.0,460028,Colwill,Levi Samuels Colwill,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p460028.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p460028.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_460028.png
Abdallah Sima,Brighton,MID,Spurs,Brighton (H) vs Spurs,0.0,5.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,0.0,516211,Sima,Abdallah Sima,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p516211.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p516211.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_516211.png
Joe Gauci,Aston Villa,GKP,Sunderland,Aston Villa (A) vs Sunderland,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,4,False,0.0,462492,Gauci,Joe Gauci,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p462492.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p462492.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_462492.png
Emerson Palmieri dos Santos,West Ham,DEF,Crystal Palace,West Ham (H) vs Crystal Palace,0.0,4.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,0.0,109533,Emerson,Emerson Palmieri dos Santos,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p109533.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p109533.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_109533.png
Jarrad Branthwaite,Everton,DEF,Liverpool,Everton (A) vs Liverpool,0.0,5.3,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,1,False,0.0,480455,Branthwaite,Jarrad Branthwaite,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p480455.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p480455.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_480455.png
Rob Holding,Crystal Palace,DEF,West Ham,Crystal Palace (A) vs West Ham,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,0.0,156074,Holding,Rob Holding,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p156074.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p156074.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_156074.png
Nayef Aguerd,West Ham,DEF,Crystal Palace,West Ham (H) vs Crystal Palace,0.0,4.4,1.5,0.7,0.006,180,0,0,0,0,0.0,3,0,3,True,0.0,210494,N.Aguerd,Nayef Aguerd,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p210494.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p210494.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_210494.png
Chadi Riad Dnanou,Crystal Palace,DEF,West Ham,Crystal Palace (A) vs West Ham,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,0.0,515621,Chadi Riad,Chadi Riad Dnanou,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p515621.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p515621.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_515621.png
Mike Penders,Chelsea,GKP,Man Utd,Chelsea (A) vs Man Utd,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,0.0,549939,Penders,Mike Penders,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p549939.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p549939.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_549939.png
Sverre Nypan,Man City,MID,Arsenal,Man City (A) vs Arsenal,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,False,0.0,566164,Nypan,Sverre Nypan,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p566164.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p566164.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_566164.png
Enzo Barrenechea,Aston Villa,MID,Sunderland,Aston Villa (A) vs Sunderland,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,4,False,0.0,491287,Barrenechea,Enzo Barrenechea,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p491287.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p491287.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_491287.png
Mason Mount,Man Utd,MID,Chelsea,Man Utd (H) vs Chelsea,0.0,5.9,2.0,1.3,0.0108,177,0,0,0,0,0.0,6,1,2,True,0.0,184341,Mount,Mason Mount,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p184341.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p184341.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_184341.png
Toby Collyer,Man Utd,MID,Chelsea,Man Utd (H) vs Chelsea,0.0,4.5,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,True,0.0,490881,Collyer,Toby Collyer,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p490881.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p490881.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_490881.png
Darwin Núñez Ribeiro,Liverpool,FWD,Everton,Liverpool (H) vs Everton,0.0,6.5,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,0.0,447203,Darwin,Darwin Núñez Ribeiro,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p447203.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p447203.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_447203.png
Tyler Morton,Liverpool,MID,Everton,Liverpool (H) vs Everton,0.0,4.5,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,0.0,440148,Morton,Tyler Morton,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p440148.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p440148.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_440148.png
Rasmus Højlund,Man Utd,FWD,Chelsea,Man Utd (H) vs Chelsea,0.0,6.3,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,True,0.0,497894,Højlund,Rasmus Højlund,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p497894.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p497894.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_497894.png
Stefan Bajčetić Maquieira,Liverpool,MID,Everton,Liverpool (H) vs Everton,0.0,4.4,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,0.0,535928,Bajcetic,Stefan Bajčetić Maquieira,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p535928.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p535928.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_535928.png
Chris Mepham,Bournemouth,DEF,Newcastle,Bournemouth (H) vs Newcastle,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,True,0.0,223911,Mepham,Chris Mepham,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p223911.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p223911.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_223911.png
Curtis Jones,Liverpool,MID,Everton,Liverpool (H) vs Everton,0.0,5.4,2.3,2.0,0.0,137,1,0,0,0,0.0,7,0,3,True,0.0,206915,C.Jones,Curtis Jones,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p206915.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p206915.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_206915.png
Luis Díaz Marulanda,Liverpool,MID,Everton,Liverpool (H) vs Everton,0.0,8.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,True,0.0,244731,Luis Díaz,Luis Díaz Marulanda,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p244731.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p244731.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_244731.png
Philip Billing,Bournemouth,MID,Newcastle,Bournemouth (H) vs Newcastle,0.0,4.9,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,2,True,0.0,168991,Philip,Philip Billing,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p168991.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p168991.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_168991.png
Jacob Ramsey,Newcastle,MID,Bournemouth,Newcastle (A) vs Bournemouth,0.0,5.4,1.0,0.7,0.0018,59,0,0,0,0,0.0,2,0,3,False,0.0,232653,J.Ramsey,Jacob Ramsey,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p232653.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p232653.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_232653.png
Yoane Wissa,Newcastle,FWD,Bournemouth,Newcastle (A) vs Bournemouth,0.0,7.5,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,3,False,0.0,216646,Wissa,Yoane Wissa,https://images.weserv.nl/?url=resources.premierleague.com/premierleague/photos/players/250x250/p216646.png&w=250&h=250&fit=cover&a=attention,https://resources.premierleague.com/premierleague/photos/players/110x140/p216646.png,https://fantasy.premierleague.com/dist/img/shirts/standard/shirt_216646.png
